shipment_id,order_id,supplier_id,warehouse,promised_date,delivery_date,fill_rate,delay_days,status
SHIP-50263,ORD-10263,Supplier C,WH-Atlantic,2026-06-04,2026-06-04,96.4,0,delivered
SHIP-50264,ORD-10264,Supplier C,WH-Southern,2026-06-04,2026-06-04,93.1,0,delivered
SHIP-50265,ORD-10265,Supplier B,WH-Midwest,2026-06-04,2026-06-04,92.3,0,delivered
SHIP-50266,ORD-10266,Supplier D,WH-Southern,2026-06-04,2026-06-04,95.5,0,delivered
SHIP-50267,ORD-10267,Supplier B,WH-Southern,2026-06-04,2026-06-04,94.2,0,delivered
SHIP-50268,ORD-10268,Supplier D,WH-Pacific,2026-06-04,2026-06-04,93.1,0,delivered
SHIP-50269,ORD-10269,Supplier B,WH-Southern,2026-06-04,2026-06-04,93.3,0,delivered
SHIP-50270,ORD-10270,Supplier B,WH-Pacific,2026-06-04,2026-06-06,96.8,2,delayed
SHIP-50271,ORD-10271,Supplier A,WH-Pacific,2026-06-04,2026-06-04,92.1,0,delivered
SHIP-50272,ORD-10272,Supplier D,WH-Southern,2026-06-04,2026-06-04,96.5,0,delivered
SHIP-50273,ORD-10273,Supplier C,WH-Pacific,2026-06-04,2026-06-04,93.6,0,delivered
SHIP-50274,ORD-10274,Supplier A,WH-Midwest,2026-06-04,2026-06-04,92.9,0,delivered
SHIP-50275,ORD-10275,Supplier C,WH-Atlantic,2026-06-04,2026-06-04,98.7,0,delivered
SHIP-50276,ORD-10276,Supplier A,WH-Atlantic,2026-06-04,2026-06-04,95.1,0,delivered
SHIP-50277,ORD-10277,Supplier D,WH-Southern,2026-06-04,2026-06-04,95.7,0,delivered
SHIP-50278,ORD-10278,Supplier C,WH-Pacific,2026-06-04,2026-06-04,98.6,0,delivered
SHIP-50279,ORD-10279,Supplier A,WH-Midwest,2026-06-04,2026-06-04,94.5,0,delivered
SHIP-50280,ORD-10280,Supplier C,WH-Pacific,2026-06-04,2026-06-04,98.4,0,delivered
SHIP-50281,ORD-10281,Supplier A,WH-Pacific,2026-06-04,2026-06-04,94.8,0,delivered
SHIP-50282,ORD-10282,Supplier D,WH-Midwest,2026-06-04,2026-06-04,97.3,0,delivered
SHIP-50283,ORD-10283,Supplier D,WH-Pacific,2026-06-04,2026-06-05,95.8,1,delayed
SHIP-50284,ORD-10284,Supplier D,WH-Southern,2026-06-04,2026-06-04,95.0,0,delivered
SHIP-50285,ORD-10285,Supplier A,WH-Atlantic,2026-06-04,2026-06-06,95.1,2,delayed
SHIP-50286,ORD-10286,Supplier B,WH-Atlantic,2026-06-04,2026-06-04,96.2,0,delivered
SHIP-50287,ORD-10287,Supplier A,WH-Midwest,2026-06-04,2026-06-04,98.0,0,delivered
SHIP-50288,ORD-10288,Supplier D,WH-Pacific,2026-06-05,2026-06-05,99.0,0,delivered
SHIP-50289,ORD-10289,Supplier A,WH-Atlantic,2026-06-05,2026-06-05,99.2,0,delivered
SHIP-50290,ORD-10290,Supplier D,WH-Atlantic,2026-06-05,2026-06-05,92.8,0,delivered
SHIP-50291,ORD-10291,Supplier B,WH-Southern,2026-06-05,2026-06-05,95.1,0,delivered
SHIP-50292,ORD-10292,Supplier B,WH-Pacific,2026-06-05,2026-06-05,96.9,0,delivered
SHIP-50293,ORD-10293,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,95.2,0,delivered
SHIP-50294,ORD-10294,Supplier B,WH-Southern,2026-06-05,2026-06-05,92.5,0,delivered
SHIP-50295,ORD-10295,Supplier D,WH-Midwest,2026-06-05,2026-06-05,97.9,0,delivered
SHIP-50296,ORD-10296,Supplier D,WH-Atlantic,2026-06-05,2026-06-05,93.5,0,delivered
SHIP-50297,ORD-10297,Supplier B,WH-Pacific,2026-06-05,2026-06-05,97.5,0,delivered
SHIP-50298,ORD-10298,Supplier C,WH-Pacific,2026-06-05,2026-06-05,92.3,0,delivered
SHIP-50299,ORD-10299,Supplier C,WH-Midwest,2026-06-05,2026-06-06,95.1,1,delayed
SHIP-50300,ORD-10300,Supplier B,WH-Southern,2026-06-05,2026-06-05,99.5,0,delivered
SHIP-50301,ORD-10301,Supplier D,WH-Pacific,2026-06-05,2026-06-05,98.0,0,delivered
SHIP-50302,ORD-10302,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,99.1,0,delivered
SHIP-50303,ORD-10303,Supplier B,WH-Pacific,2026-06-05,2026-06-05,98.6,0,delivered
SHIP-50304,ORD-10304,Supplier A,WH-Atlantic,2026-06-05,2026-06-05,96.2,0,delivered
SHIP-50305,ORD-10305,Supplier D,WH-Atlantic,2026-06-05,2026-06-05,92.0,0,delivered
SHIP-50306,ORD-10306,Supplier C,WH-Midwest,2026-06-05,2026-06-05,94.9,0,delivered
SHIP-50307,ORD-10307,Supplier B,WH-Pacific,2026-06-05,2026-06-05,98.9,0,delivered
SHIP-50308,ORD-10308,Supplier A,WH-Midwest,2026-06-05,2026-06-05,97.6,0,delivered
SHIP-50309,ORD-10309,Supplier B,WH-Pacific,2026-06-05,2026-06-05,98.4,0,delivered
SHIP-50310,ORD-10310,Supplier C,WH-Midwest,2026-06-05,2026-06-05,97.0,0,delivered
SHIP-50311,ORD-10311,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,98.1,0,delivered
SHIP-50312,ORD-10312,Supplier B,WH-Pacific,2026-06-05,2026-06-05,94.5,0,delivered
SHIP-50313,ORD-10313,Supplier D,WH-Midwest,2026-06-05,2026-06-05,97.5,0,delivered
SHIP-50314,ORD-10314,Supplier D,WH-Pacific,2026-06-05,2026-06-05,93.1,0,delivered
SHIP-50315,ORD-10315,Supplier A,WH-Atlantic,2026-06-05,2026-06-05,97.7,0,delivered
SHIP-50316,ORD-10316,Supplier D,WH-Southern,2026-06-05,2026-06-05,97.0,0,delivered
SHIP-50317,ORD-10317,Supplier D,WH-Midwest,2026-06-05,2026-06-05,98.3,0,delivered
SHIP-50318,ORD-10318,Supplier D,WH-Southern,2026-06-05,2026-06-05,94.6,0,delivered
SHIP-50319,ORD-10319,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,93.2,0,delivered
SHIP-50320,ORD-10320,Supplier C,WH-Midwest,2026-06-05,2026-06-05,95.1,0,delivered
SHIP-50321,ORD-10321,Supplier A,WH-Pacific,2026-06-05,2026-06-05,96.2,0,delivered
SHIP-50322,ORD-10322,Supplier B,WH-Pacific,2026-06-05,2026-06-05,95.8,0,delivered
SHIP-50323,ORD-10323,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,97.1,0,delivered
SHIP-50324,ORD-10324,Supplier A,WH-Midwest,2026-06-05,2026-06-07,95.9,2,delayed
SHIP-50325,ORD-10325,Supplier D,WH-Atlantic,2026-06-05,2026-06-05,98.8,0,delivered
SHIP-50326,ORD-10326,Supplier B,WH-Midwest,2026-06-05,2026-06-06,97.2,1,delayed
SHIP-50327,ORD-10327,Supplier D,WH-Southern,2026-06-05,2026-06-05,95.0,0,delivered
SHIP-50328,ORD-10328,Supplier D,WH-Southern,2026-06-05,2026-06-05,98.5,0,delivered
SHIP-50329,ORD-10329,Supplier A,WH-Pacific,2026-06-05,2026-06-05,92.4,0,delivered
SHIP-50330,ORD-10330,Supplier D,WH-Atlantic,2026-06-05,2026-06-07,99.0,2,delayed
SHIP-50331,ORD-10331,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,92.3,0,delivered
SHIP-50332,ORD-10332,Supplier A,WH-Southern,2026-06-05,2026-06-05,94.6,0,delivered
SHIP-50333,ORD-10333,Supplier A,WH-Southern,2026-06-05,2026-06-05,93.5,0,delivered
SHIP-50334,ORD-10334,Supplier D,WH-Midwest,2026-06-05,2026-06-05,93.9,0,delivered
SHIP-50335,ORD-10335,Supplier D,WH-Pacific,2026-06-05,2026-06-06,93.9,1,delayed
SHIP-50336,ORD-10336,Supplier D,WH-Southern,2026-06-05,2026-06-05,95.0,0,delivered
SHIP-50337,ORD-10337,Supplier D,WH-Southern,2026-06-05,2026-06-05,93.4,0,delivered
SHIP-50338,ORD-10338,Supplier B,WH-Pacific,2026-06-05,2026-06-05,92.9,0,delivered
SHIP-50339,ORD-10339,Supplier D,WH-Southern,2026-06-05,2026-06-05,93.4,0,delivered
SHIP-50340,ORD-10340,Supplier B,WH-Pacific,2026-06-05,2026-06-05,95.0,0,delivered
SHIP-50341,ORD-10341,Supplier D,WH-Southern,2026-06-05,2026-06-05,94.7,0,delivered
SHIP-50342,ORD-10342,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,97.3,0,delivered
SHIP-50343,ORD-10343,Supplier B,WH-Pacific,2026-06-05,2026-06-05,96.2,0,delivered
SHIP-50344,ORD-10344,Supplier D,WH-Midwest,2026-06-05,2026-06-05,94.4,0,delivered
SHIP-50345,ORD-10345,Supplier A,WH-Pacific,2026-06-05,2026-06-05,94.5,0,delivered
SHIP-50346,ORD-10346,Supplier D,WH-Midwest,2026-06-05,2026-06-05,99.3,0,delivered
SHIP-50347,ORD-10347,Supplier A,WH-Atlantic,2026-06-05,2026-06-05,98.1,0,delivered
SHIP-50348,ORD-10348,Supplier B,WH-Southern,2026-06-05,2026-06-05,95.0,0,delivered
SHIP-50349,ORD-10349,Supplier B,WH-Pacific,2026-06-05,2026-06-05,97.3,0,delivered
SHIP-50350,ORD-10350,Supplier A,WH-Midwest,2026-06-05,2026-06-05,97.7,0,delivered
SHIP-50351,ORD-10351,Supplier D,WH-Southern,2026-06-05,2026-06-05,93.3,0,delivered
SHIP-50352,ORD-10352,Supplier B,WH-Pacific,2026-06-05,2026-06-05,95.9,0,delivered
SHIP-50353,ORD-10353,Supplier B,WH-Midwest,2026-06-05,2026-06-06,94.6,1,delayed
SHIP-50354,ORD-10354,Supplier C,WH-Midwest,2026-06-05,2026-06-05,93.4,0,delivered
SHIP-50355,ORD-10355,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,97.7,0,delivered
SHIP-50356,ORD-10356,Supplier D,WH-Pacific,2026-06-05,2026-06-05,95.4,0,delivered
SHIP-50357,ORD-10357,Supplier A,WH-Pacific,2026-06-05,2026-06-05,97.4,0,delivered
SHIP-50358,ORD-10358,Supplier A,WH-Atlantic,2026-06-05,2026-06-05,95.5,0,delivered
SHIP-50359,ORD-10359,Supplier A,WH-Southern,2026-06-05,2026-06-05,93.9,0,delivered
SHIP-50360,ORD-10360,Supplier D,WH-Atlantic,2026-06-05,2026-06-06,95.5,1,delayed
SHIP-50361,ORD-10361,Supplier A,WH-Midwest,2026-06-05,2026-06-05,99.3,0,delivered
SHIP-50362,ORD-10362,Supplier B,WH-Southern,2026-06-05,2026-06-05,97.2,0,delivered
SHIP-50363,ORD-10363,Supplier B,WH-Pacific,2026-06-05,2026-06-07,96.8,2,delayed
SHIP-50364,ORD-10364,Supplier B,WH-Southern,2026-06-05,2026-06-05,97.2,0,delivered
SHIP-50365,ORD-10365,Supplier D,WH-Atlantic,2026-06-05,2026-06-05,97.5,0,delivered
SHIP-50366,ORD-10366,Supplier D,WH-Southern,2026-06-05,2026-06-05,97.5,0,delivered
SHIP-50367,ORD-10367,Supplier A,WH-Atlantic,2026-06-05,2026-06-05,95.1,0,delivered
SHIP-50368,ORD-10368,Supplier B,WH-Pacific,2026-06-05,2026-06-07,96.9,2,delayed
SHIP-50369,ORD-10369,Supplier B,WH-Midwest,2026-06-05,2026-06-05,92.5,0,delivered
SHIP-50370,ORD-10370,Supplier C,WH-Midwest,2026-06-05,2026-06-06,96.0,1,delayed
SHIP-50371,ORD-10371,Supplier D,WH-Midwest,2026-06-05,2026-06-05,92.8,0,delivered
SHIP-50372,ORD-10372,Supplier D,WH-Southern,2026-06-05,2026-06-05,98.2,0,delivered
SHIP-50373,ORD-10373,Supplier C,WH-Southern,2026-06-05,2026-06-07,96.5,2,delayed
SHIP-50374,ORD-10374,Supplier B,WH-Pacific,2026-06-05,2026-06-05,96.2,0,delivered
SHIP-50375,ORD-10375,Supplier D,WH-Southern,2026-06-05,2026-06-05,98.1,0,delivered
SHIP-50376,ORD-10376,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,96.3,0,delivered
SHIP-50377,ORD-10377,Supplier D,WH-Atlantic,2026-06-05,2026-06-05,96.5,0,delivered
SHIP-50378,ORD-10378,Supplier B,WH-Southern,2026-06-05,2026-06-05,99.3,0,delivered
SHIP-50379,ORD-10379,Supplier D,WH-Southern,2026-06-05,2026-06-05,92.4,0,delivered
SHIP-50380,ORD-10380,Supplier B,WH-Pacific,2026-06-05,2026-06-05,96.6,0,delivered
SHIP-50381,ORD-10381,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,93.4,0,delivered
SHIP-50382,ORD-10382,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,93.2,0,delivered
SHIP-50383,ORD-10383,Supplier B,WH-Pacific,2026-06-05,2026-06-05,95.4,0,delivered
SHIP-50384,ORD-10384,Supplier B,WH-Midwest,2026-06-05,2026-06-05,97.2,0,delivered
SHIP-50385,ORD-10385,Supplier D,WH-Southern,2026-06-05,2026-06-05,96.9,0,delivered
SHIP-50386,ORD-10386,Supplier D,WH-Midwest,2026-06-05,2026-06-07,94.5,2,delayed
SHIP-50387,ORD-10387,Supplier C,WH-Southern,2026-06-05,2026-06-05,96.7,0,delivered
SHIP-50388,ORD-10388,Supplier B,WH-Southern,2026-06-05,2026-06-05,96.6,0,delivered
SHIP-50389,ORD-10389,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,96.4,0,delivered
SHIP-50390,ORD-10390,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,96.2,0,delivered
SHIP-50391,ORD-10391,Supplier B,WH-Midwest,2026-06-05,2026-06-05,98.2,0,delivered
SHIP-50392,ORD-10392,Supplier A,WH-Pacific,2026-06-05,2026-06-05,93.7,0,delivered
SHIP-50393,ORD-10393,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,99.3,0,delivered
SHIP-50394,ORD-10394,Supplier B,WH-Midwest,2026-06-05,2026-06-05,95.4,0,delivered
SHIP-50395,ORD-10395,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,92.3,0,delivered
SHIP-50396,ORD-10396,Supplier D,WH-Midwest,2026-06-05,2026-06-05,95.5,0,delivered
SHIP-50397,ORD-10397,Supplier D,WH-Midwest,2026-06-05,2026-06-05,94.9,0,delivered
SHIP-50398,ORD-10398,Supplier B,WH-Atlantic,2026-06-05,2026-06-05,97.5,0,delivered
SHIP-50399,ORD-10399,Supplier D,WH-Pacific,2026-06-05,2026-06-05,96.9,0,delivered
SHIP-50400,ORD-10400,Supplier D,WH-Southern,2026-06-05,2026-06-05,99.2,0,delivered
SHIP-50401,ORD-10401,Supplier D,WH-Pacific,2026-06-05,2026-06-05,92.0,0,delivered
SHIP-50402,ORD-10402,Supplier B,WH-Pacific,2026-06-05,2026-06-05,96.5,0,delivered
SHIP-50403,ORD-10403,Supplier D,WH-Pacific,2026-06-05,2026-06-05,97.9,0,delivered
SHIP-50404,ORD-10404,Supplier A,WH-Southern,2026-06-05,2026-06-05,92.5,0,delivered
SHIP-50405,ORD-10405,Supplier D,WH-Pacific,2026-06-05,2026-06-05,92.7,0,delivered
SHIP-50406,ORD-10406,Supplier C,WH-Southern,2026-06-05,2026-06-05,93.3,0,delivered
SHIP-50407,ORD-10407,Supplier A,WH-Midwest,2026-06-05,2026-06-05,95.1,0,delivered
SHIP-50408,ORD-10408,Supplier B,WH-Southern,2026-06-05,2026-06-05,92.0,0,delivered
SHIP-50409,ORD-10409,Supplier B,WH-Pacific,2026-06-05,2026-06-05,96.8,0,delivered
SHIP-50410,ORD-10410,Supplier D,WH-Midwest,2026-06-05,2026-06-05,92.1,0,delivered
SHIP-50411,ORD-10411,Supplier B,WH-Southern,2026-06-05,2026-06-05,96.3,0,delivered
SHIP-50412,ORD-10412,Supplier A,WH-Southern,2026-06-05,2026-06-05,94.3,0,delivered
SHIP-50413,ORD-10413,Supplier A,WH-Pacific,2026-06-05,2026-06-05,93.2,0,delivered
SHIP-50414,ORD-10414,Supplier B,WH-Midwest,2026-06-05,2026-06-05,98.5,0,delivered
SHIP-50415,ORD-10415,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,96.3,0,delivered
SHIP-50416,ORD-10416,Supplier B,WH-Southern,2026-06-05,2026-06-05,93.2,0,delivered
SHIP-50417,ORD-10417,Supplier C,WH-Southern,2026-06-05,2026-06-05,98.7,0,delivered
SHIP-50418,ORD-10418,Supplier D,WH-Midwest,2026-06-05,2026-06-05,98.7,0,delivered
SHIP-50419,ORD-10419,Supplier C,WH-Pacific,2026-06-05,2026-06-05,93.0,0,delivered
SHIP-50420,ORD-10420,Supplier C,WH-Atlantic,2026-06-05,2026-06-05,94.9,0,delivered
SHIP-50421,ORD-10421,Supplier D,WH-Midwest,2026-06-05,2026-06-05,97.8,0,delivered
SHIP-50422,ORD-10422,Supplier A,WH-Southern,2026-06-05,2026-06-05,95.1,0,delivered
SHIP-50423,ORD-10423,Supplier D,WH-Midwest,2026-06-05,2026-06-05,96.1,0,delivered
SHIP-50424,ORD-10424,Supplier D,WH-Southern,2026-06-05,2026-06-05,97.1,0,delivered
SHIP-50425,ORD-10425,Supplier A,WH-Midwest,2026-06-05,2026-06-05,97.7,0,delivered
SHIP-50426,ORD-10426,Supplier D,WH-Pacific,2026-06-05,2026-06-05,99.1,0,delivered
SHIP-50427,ORD-10427,Supplier D,WH-Pacific,2026-06-05,2026-06-07,92.8,2,delayed
SHIP-50428,ORD-10428,Supplier D,WH-Southern,2026-06-05,2026-06-05,95.6,0,delivered
SHIP-50429,ORD-10429,Supplier B,WH-Southern,2026-06-05,2026-06-07,96.9,2,delayed
SHIP-50430,ORD-10430,Supplier D,WH-Atlantic,2026-06-05,2026-06-05,98.2,0,delivered
SHIP-50431,ORD-10431,Supplier D,WH-Pacific,2026-06-06,2026-06-06,99.3,0,delivered
SHIP-50432,ORD-10432,Supplier A,WH-Pacific,2026-06-06,2026-06-06,92.7,0,delivered
SHIP-50433,ORD-10433,Supplier C,WH-Midwest,2026-06-06,2026-06-06,99.3,0,delivered
SHIP-50434,ORD-10434,Supplier C,WH-Midwest,2026-06-06,2026-06-06,96.7,0,delivered
SHIP-50435,ORD-10435,Supplier C,WH-Southern,2026-06-06,2026-06-06,96.5,0,delivered
SHIP-50436,ORD-10436,Supplier B,WH-Southern,2026-06-06,2026-06-06,94.6,0,delivered
SHIP-50437,ORD-10437,Supplier D,WH-Atlantic,2026-06-06,2026-06-06,98.3,0,delivered
SHIP-50438,ORD-10438,Supplier B,WH-Atlantic,2026-06-06,2026-06-06,97.1,0,delivered
SHIP-50439,ORD-10439,Supplier A,WH-Southern,2026-06-06,2026-06-06,92.3,0,delivered
SHIP-50440,ORD-10440,Supplier C,WH-Southern,2026-06-06,2026-06-06,97.1,0,delivered
SHIP-50441,ORD-10441,Supplier C,WH-Midwest,2026-06-06,2026-06-06,95.3,0,delivered
SHIP-50442,ORD-10442,Supplier A,WH-Midwest,2026-06-06,2026-06-06,96.5,0,delivered
SHIP-50443,ORD-10443,Supplier D,WH-Pacific,2026-06-06,2026-06-06,96.8,0,delivered
SHIP-50444,ORD-10444,Supplier C,WH-Pacific,2026-06-06,2026-06-06,92.5,0,delivered
SHIP-50445,ORD-10445,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,93.1,0,delivered
SHIP-50446,ORD-10446,Supplier C,WH-Midwest,2026-06-06,2026-06-06,98.7,0,delivered
SHIP-50447,ORD-10447,Supplier C,WH-Pacific,2026-06-06,2026-06-06,95.7,0,delivered
SHIP-50448,ORD-10448,Supplier D,WH-Atlantic,2026-06-06,2026-06-07,94.7,1,delayed
SHIP-50449,ORD-10449,Supplier C,WH-Pacific,2026-06-06,2026-06-06,94.9,0,delivered
SHIP-50450,ORD-10450,Supplier D,WH-Pacific,2026-06-06,2026-06-06,92.5,0,delivered
SHIP-50451,ORD-10451,Supplier A,WH-Midwest,2026-06-06,2026-06-06,98.1,0,delivered
SHIP-50452,ORD-10452,Supplier A,WH-Midwest,2026-06-06,2026-06-07,92.1,1,delayed
SHIP-50453,ORD-10453,Supplier B,WH-Midwest,2026-06-06,2026-06-06,92.5,0,delivered
SHIP-50454,ORD-10454,Supplier A,WH-Pacific,2026-06-06,2026-06-06,92.9,0,delivered
SHIP-50455,ORD-10455,Supplier B,WH-Atlantic,2026-06-06,2026-06-06,94.8,0,delivered
SHIP-50456,ORD-10456,Supplier A,WH-Pacific,2026-06-06,2026-06-06,97.2,0,delivered
SHIP-50457,ORD-10457,Supplier B,WH-Pacific,2026-06-06,2026-06-06,92.7,0,delivered
SHIP-50458,ORD-10458,Supplier A,WH-Pacific,2026-06-06,2026-06-06,95.5,0,delivered
SHIP-50459,ORD-10459,Supplier B,WH-Midwest,2026-06-06,2026-06-06,92.4,0,delivered
SHIP-50460,ORD-10460,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,95.6,0,delivered
SHIP-50461,ORD-10461,Supplier D,WH-Pacific,2026-06-06,2026-06-06,93.8,0,delivered
SHIP-50462,ORD-10462,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,95.4,0,delivered
SHIP-50463,ORD-10463,Supplier C,WH-Southern,2026-06-06,2026-06-06,92.8,0,delivered
SHIP-50464,ORD-10464,Supplier B,WH-Southern,2026-06-06,2026-06-06,95.1,0,delivered
SHIP-50465,ORD-10465,Supplier C,WH-Midwest,2026-06-06,2026-06-06,99.0,0,delivered
SHIP-50466,ORD-10466,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,97.2,0,delivered
SHIP-50467,ORD-10467,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,92.1,0,delivered
SHIP-50468,ORD-10468,Supplier D,WH-Atlantic,2026-06-06,2026-06-06,96.8,0,delivered
SHIP-50469,ORD-10469,Supplier A,WH-Southern,2026-06-06,2026-06-06,93.6,0,delivered
SHIP-50470,ORD-10470,Supplier A,WH-Midwest,2026-06-06,2026-06-06,96.2,0,delivered
SHIP-50471,ORD-10471,Supplier B,WH-Midwest,2026-06-06,2026-06-06,98.7,0,delivered
SHIP-50472,ORD-10472,Supplier A,WH-Southern,2026-06-06,2026-06-06,97.1,0,delivered
SHIP-50473,ORD-10473,Supplier A,WH-Pacific,2026-06-06,2026-06-06,99.2,0,delivered
SHIP-50474,ORD-10474,Supplier D,WH-Pacific,2026-06-06,2026-06-06,95.6,0,delivered
SHIP-50475,ORD-10475,Supplier A,WH-Midwest,2026-06-06,2026-06-06,96.3,0,delivered
SHIP-50476,ORD-10476,Supplier D,WH-Southern,2026-06-06,2026-06-06,99.3,0,delivered
SHIP-50477,ORD-10477,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,98.3,0,delivered
SHIP-50478,ORD-10478,Supplier A,WH-Midwest,2026-06-06,2026-06-06,97.3,0,delivered
SHIP-50479,ORD-10479,Supplier D,WH-Pacific,2026-06-06,2026-06-06,99.1,0,delivered
SHIP-50480,ORD-10480,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,92.8,0,delivered
SHIP-50481,ORD-10481,Supplier C,WH-Midwest,2026-06-06,2026-06-07,96.4,1,delayed
SHIP-50482,ORD-10482,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,96.5,0,delivered
SHIP-50483,ORD-10483,Supplier B,WH-Atlantic,2026-06-06,2026-06-06,95.3,0,delivered
SHIP-50484,ORD-10484,Supplier D,WH-Southern,2026-06-06,2026-06-06,96.5,0,delivered
SHIP-50485,ORD-10485,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,95.5,0,delivered
SHIP-50486,ORD-10486,Supplier D,WH-Southern,2026-06-06,2026-06-06,95.7,0,delivered
SHIP-50487,ORD-10487,Supplier B,WH-Southern,2026-06-06,2026-06-06,95.7,0,delivered
SHIP-50488,ORD-10488,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,95.3,0,delivered
SHIP-50489,ORD-10489,Supplier A,WH-Southern,2026-06-06,2026-06-06,94.7,0,delivered
SHIP-50490,ORD-10490,Supplier A,WH-Southern,2026-06-06,2026-06-06,92.7,0,delivered
SHIP-50491,ORD-10491,Supplier C,WH-Southern,2026-06-06,2026-06-06,92.1,0,delivered
SHIP-50492,ORD-10492,Supplier C,WH-Pacific,2026-06-06,2026-06-06,96.6,0,delivered
SHIP-50493,ORD-10493,Supplier D,WH-Midwest,2026-06-06,2026-06-06,94.7,0,delivered
SHIP-50494,ORD-10494,Supplier C,WH-Midwest,2026-06-06,2026-06-06,94.3,0,delivered
SHIP-50495,ORD-10495,Supplier A,WH-Midwest,2026-06-06,2026-06-06,95.9,0,delivered
SHIP-50496,ORD-10496,Supplier A,WH-Southern,2026-06-06,2026-06-06,93.5,0,delivered
SHIP-50497,ORD-10497,Supplier C,WH-Southern,2026-06-06,2026-06-06,97.7,0,delivered
SHIP-50498,ORD-10498,Supplier A,WH-Midwest,2026-06-06,2026-06-06,99.2,0,delivered
SHIP-50499,ORD-10499,Supplier B,WH-Pacific,2026-06-06,2026-06-06,97.7,0,delivered
SHIP-50500,ORD-10500,Supplier D,WH-Midwest,2026-06-06,2026-06-06,95.3,0,delivered
SHIP-50501,ORD-10501,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,95.0,0,delivered
SHIP-50502,ORD-10502,Supplier D,WH-Atlantic,2026-06-06,2026-06-06,93.5,0,delivered
SHIP-50503,ORD-10503,Supplier D,WH-Atlantic,2026-06-06,2026-06-06,94.7,0,delivered
SHIP-50504,ORD-10504,Supplier B,WH-Atlantic,2026-06-06,2026-06-06,92.2,0,delivered
SHIP-50505,ORD-10505,Supplier B,WH-Atlantic,2026-06-06,2026-06-07,97.0,1,delayed
SHIP-50506,ORD-10506,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,92.1,0,delivered
SHIP-50507,ORD-10507,Supplier D,WH-Southern,2026-06-06,2026-06-06,98.5,0,delivered
SHIP-50508,ORD-10508,Supplier B,WH-Southern,2026-06-06,2026-06-06,96.2,0,delivered
SHIP-50509,ORD-10509,Supplier A,WH-Atlantic,2026-06-06,2026-06-06,94.4,0,delivered
SHIP-50510,ORD-10510,Supplier D,WH-Midwest,2026-06-06,2026-06-06,93.8,0,delivered
SHIP-50511,ORD-10511,Supplier A,WH-Southern,2026-06-06,2026-06-06,95.9,0,delivered
SHIP-50512,ORD-10512,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,97.1,0,delivered
SHIP-50513,ORD-10513,Supplier C,WH-Southern,2026-06-06,2026-06-06,96.0,0,delivered
SHIP-50514,ORD-10514,Supplier B,WH-Midwest,2026-06-06,2026-06-06,96.0,0,delivered
SHIP-50515,ORD-10515,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,95.4,0,delivered
SHIP-50516,ORD-10516,Supplier D,WH-Pacific,2026-06-06,2026-06-06,98.4,0,delivered
SHIP-50517,ORD-10517,Supplier D,WH-Pacific,2026-06-06,2026-06-06,98.8,0,delivered
SHIP-50518,ORD-10518,Supplier B,WH-Southern,2026-06-06,2026-06-06,93.8,0,delivered
SHIP-50519,ORD-10519,Supplier D,WH-Midwest,2026-06-06,2026-06-06,96.9,0,delivered
SHIP-50520,ORD-10520,Supplier A,WH-Midwest,2026-06-06,2026-06-06,98.6,0,delivered
SHIP-50521,ORD-10521,Supplier A,WH-Southern,2026-06-06,2026-06-06,94.5,0,delivered
SHIP-50522,ORD-10522,Supplier B,WH-Pacific,2026-06-06,2026-06-06,96.4,0,delivered
SHIP-50523,ORD-10523,Supplier D,WH-Atlantic,2026-06-06,2026-06-06,94.8,0,delivered
SHIP-50524,ORD-10524,Supplier C,WH-Atlantic,2026-06-06,2026-06-06,93.8,0,delivered
SHIP-50525,ORD-10525,Supplier C,WH-Midwest,2026-06-06,2026-06-06,98.6,0,delivered
